venda_id;data;cliente_id;produto_id;rep_id;regiao;uf;canal;qtd;preco_unit;desconto;receita_bruta;receita_liquida
20355;21/10/2024 00:00;209;2;15;Norte;AP;Varejo;14;82,89;0,07;1160,46;1079,23
20356;28/06/2024 00:00;172;7;2;Centro-Oeste;MT;Hospitalar;20;59,03;0,06;1180,6;1109,76
20357;05/11/2024 00:00;37;12;18;Norte;TO;Distribuidor;6;128,18;0,04;769,08;738,32
20358;13/08/2024 00:00;134;53;25;Nordeste;CE;Hospitalar;19;109,9;0,07;2088,1;1941,93
20359;23/09/2024 00:00;90;58;8;Centro-Oeste;DF;Varejo;15;85,27;0,02;1279,05;1253,47
20360;21/03/2024 00:00;66;40;2;Centro-Oeste;MS;Hospitalar;9;49,47;0;445,23;445,23
20361;06/03/2024 00:00;186;58;20;Nordeste;PE;Varejo;6;88,82;0;532,92;532,92
20362;29/11/2024 00:00;51;39;6;Centro-Oeste;DF;Distribuidor;30;124,12;0,1;3723,6;3351,24
20363;01/12/2024 00:00;218;27;25;Nordeste;CE;Varejo;7;19,11;0;133,77;133,77
20364;17/12/2024 00:00;39;43;16;Sudeste;SP;Varejo;12;166,99;0,02;2003,88;1963,8
20365;14/08/2024 00:00;102;26;5;Nordeste;AL;Varejo;4;57,96;0,04;231,84;222,57
20366;26/09/2024 00:00;200;10;12;Norte;AP;Hospitalar;12;146,38;0;1756,56;1756,56
20367;15/07/2024 00:00;179;1;9;Centro-Oeste;DF;Varejo;18;141,94;0;2554,92;2554,92
20368;05/06/2024 00:00;177;33;9;Sul;RS;Varejo;37;115,94;0,05;4289,78;4075,29
20369;17/10/2024 00:00;67;9;20;Nordeste;PE;Varejo;7;146,32;0,06;1024,24;962,79
20370;10/01/2024 00:00;35;53;12;Sudeste;MG;Hospitalar;15;107,58;0;1613,7;1613,7
20371;19/10/2024 00:00;15;5;1;Centro-Oeste;DF;Varejo;5;84,5;0,14;422,5;363,35
20372;07/09/2024 00:00;27;35;18;Sudeste;SP;Varejo;10;54,98;0,05;549,8;522,31
20373;27/11/2024 00:00;191;47;16;Nordeste;CE;Varejo;15;105,1;0,12;1576,5;1387,32
20374;16/11/2024 00:00;11;26;21;Norte;AP;Varejo;10;58,81;0,04;588,1;564,58
20375;27/05/2024 00:00;52;3;13;Norte;TO;Hospitalar;7;152,08;0,1;1064,56;958,1
20376;08/06/2024 00:00;45;30;14;Norte;AP;Distribuidor;16;131,43;0,04;2102,88;2018,76
20377;27/05/2024 00:00;86;54;10;Sudeste;MG;Distribuidor;6;119,85;0,09;719,1;654,38
20378;14/01/2024 00:00;138;35;6;Sul;RS;Varejo;9;62,81;0,09;565,29;514,41
20379;15/07/2024 00:00;195;10;14;Sudeste;MG;Hospitalar;6;118,35;0;710,1;710,1
20380;13/09/2024 00:00;177;28;12;Sul;RS;Varejo;2;71,97;0,13;143,94;125,23
20381;12/07/2024 00:00;80;58;13;Sudeste;SP;Varejo;17;90,27;0,06;1534,59;1442,51
20382;21/09/2024 00:00;62;33;9;Norte;AP;Varejo;9;103,46;0,03;931,14;903,21
20383;20/02/2024 00:00;105;3;3;Nordeste;MA;Hospitalar;10;131,63;0,03;1316,3;1276,81
20384;07/08/2024 00:00;128;57;25;Sudeste;ES;Varejo;5;85,31;0,1;426,55;383,9
20385;06/10/2024 00:00;135;56;18;Centro-Oeste;MS;Varejo;4;129,13;0,08;516,52;475,2
20386;23/04/2024 00:00;79;60;17;Sudeste;SP;Varejo;12;102,19;0;1226,28;1226,28
20387;18/10/2024 00:00;151;20;17;Sudeste;SP;Hospitalar;19;55,22;0,09;1049,18;954,75
20388;15/09/2024 00:00;164;48;6;Sul;RS;Distribuidor;10;69,35;0;693,5;693,5
20389;16/09/2024 00:00;128;60;6;Sudeste;ES;Varejo;4;128,57;0,05;514,28;488,57
20390;27/09/2024 00:00;122;54;21;Sudeste;SP;Varejo;12;103,38;0,04;1240,56;1190,94
20391;09/06/2024 00:00;220;10;6;Nordeste;PI;Varejo;5;140,92;0,13;704,6;613
20392;18/05/2024 00:00;208;55;16;Sul;PR;Varejo;15;84,95;0,06;1274,25;1197,79
20393;13/12/2024 00:00;125;52;10;Nordeste;CE;Varejo;10;130,14;0,11;1301,4;1158,25
20394;10/01/2024 00:00;200;8;8;Norte;AP;Hospitalar;17;103,63;0,01;1761,71;1744,09
20395;02/01/2024 00:00;81;52;24;Sul;RS;Varejo;6;117,43;0,05;704,58;669,35
20396;30/01/2024 00:00;153;12;24;Nordeste;MA;Varejo;12;109,53;0;1314,36;1314,36
20397;16/04/2024 00:00;3;60;10;Centro-Oeste;DF;Hospitalar;5;110,15;0,08;550,75;506,69
20398;08/12/2024 00:00;105;32;17;Nordeste;MA;Hospitalar;6;118,43;0,06;710,58;667,95
20399;26/06/2024 00:00;49;17;23;Sudeste;RJ;Hospitalar;2;107,1;0,05;214,2;203,49
20400;26/08/2024 00:00;75;41;12;Nordeste;MA;Hospitalar;7;125,46;0,07;878,22;816,74
20401;17/11/2024 00:00;68;14;18;Norte;AM;Varejo;16;120,29;0,02;1924,64;1886,15
20402;23/03/2024 00:00;195;22;2;Sudeste;MG;Hospitalar;7;172,93;0;1210,51;1210,51
20403;02/11/2024 00:00;65;34;17;Nordeste;PI;Varejo;10;123,03;0,04;1230,3;1181,09
20404;25/02/2024 00:00;33;15;19;Sul;SC;Hospitalar;4;32,01;0,03;128,04;124,2
20405;25/07/2024 00:00;216;43;15;Nordeste;PI;Varejo;10;178,03;0,03;1780,3;1726,89
20406;09/04/2024 00:00;70;48;17;Sudeste;RJ;Varejo;6;71,22;0,09;427,32;388,86
20407;29/06/2024 00:00;8;30;8;Nordeste;RN;Varejo;15;150,74;0,06;2261,1;2125,43
20408;13/07/2024 00:00;85;42;19;Centro-Oeste;GO;Hospitalar;4;78,43;0,13;313,72;272,94
20409;24/05/2024 00:00;90;12;25;Centro-Oeste;DF;Varejo;10;120,34;0,19;1203,4;974,75
20410;22/08/2024 00:00;214;8;11;Norte;RO;Varejo;6;114,64;0;687,84;687,84
20411;14/04/2024 00:00;79;18;21;Sudeste;SP;Varejo;8;115,49;0,08;923,92;850,01
20412;09/03/2024 00:00;145;50;10;Centro-Oeste;MT;Varejo;6;122,5;0,06;735;690,9
20413;27/08/2024 00:00;120;47;18;Sudeste;SP;Varejo;5;106,12;0,12;530,6;466,93
20414;20/06/2024 00:00;208;27;15;Sul;PR;Varejo;20;19,68;0,01;393,6;389,66
20415;20/08/2024 00:00;134;15;6;Nordeste;CE;Hospitalar;8;34,16;0,11;273,28;243,22
20416;14/04/2024 00:00;5;34;15;Sul;SC;Varejo;6;139,17;0,07;835,02;776,57
20417;30/12/2024 00:00;124;8;21;Nordeste;PE;Varejo;9;126,19;0,06;1135,71;1067,57
20418;23/12/2024 00:00;216;20;1;Nordeste;PI;Varejo;12;54,31;0;651,72;651,72
20419;08/02/2024 00:00;186;13;16;Nordeste;PE;Varejo;18;185,62;0,05;3341,16;3174,1
20420;29/05/2024 00:00;164;1;18;Sul;RS;Distribuidor;11;141,83;0,1;1560,13;1404,12
20421;02/10/2024 00:00;99;60;12;Nordeste;PI;Varejo;4;131,6;0,01;526,4;521,14
20422;04/05/2024 00:00;61;26;6;Sudeste;ES;Hospitalar;12;59,9;0,06;718,8;675,67
20423;09/11/2024 00:00;42;59;4;Sul;SC;Varejo;10;50,69;0,02;506,9;496,76
20424;20/08/2024 00:00;29;43;12;Norte;AC;Hospitalar;36;187,91;0,15;6764,76;5750,05
20425;04/09/2024 00:00;8;48;4;Nordeste;RN;Varejo;55;83,19;0,07;4575,45;4255,17
20426;05/11/2024 00:00;217;60;22;Centro-Oeste;MS;Varejo;11;123,76;0,08;1361,36;1252,45
20427;28/08/2024 00:00;37;13;9;Norte;TO;Distribuidor;11;174,3;0,01;1917,3;1898,13
20428;17/04/2024 00:00;131;52;11;Norte;AC;Varejo;10;120,75;0,13;1207,5;1050,53
20429;25/12/2024 00:00;30;5;18;Centro-Oeste;DF;Varejo;8;77,9;0,11;623,2;554,65
20430;11/10/2024 00:00;91;17;9;Sul;SC;Varejo;11;106,31;0,12;1169,41;1029,08
20431;15/06/2024 00:00;124;33;2;Nordeste;PE;Varejo;14;112,67;0,04;1577,38;1514,28
20432;15/09/2024 00:00;1;26;2;Sul;RS;Varejo;8;46,36;0,04;370,88;356,04
20433;01/04/2024 00:00;186;38;5;Nordeste;PE;Varejo;7;157,55;0,06;1102,85;1036,68
20434;13/01/2024 00:00;145;24;16;Centro-Oeste;MT;Varejo;15;96,41;0,16;1446,15;1214,77
20435;23/06/2024 00:00;20;46;19;Nordeste;CE;Distribuidor;40;181,18;0,09;7247,2;6594,95
20436;09/01/2024 00:00;89;15;24;Nordeste;PB;Hospitalar;6;31,7;0,09;190,2;173,08
20437;13/10/2024 00:00;180;47;19;Centro-Oeste;DF;Distribuidor;14;125,62;0,14;1758,68;1512,46
20438;23/04/2024 00:00;154;27;17;Sul;PR;Varejo;11;15,3;0,11;168,3;149,79
20439;04/03/2024 00:00;79;59;12;Sudeste;SP;Varejo;8;50,95;0,06;407,6;383,14
20440;04/02/2024 00:00;92;34;15;Centro-Oeste;DF;Varejo;5;120,4;0,04;602;577,92
20441;20/06/2024 00:00;219;29;15;Norte;AP;Varejo;8;180,46;0,13;1443,68;1256
20442;23/11/2024 00:00;86;19;9;Sudeste;MG;Distribuidor;22;16,52;0,1;363,44;327,1
20443;18/07/2024 00:00;2;13;12;Centro-Oeste;DF;Hospitalar;10;170,71;0,09;1707,1;1553,46
20444;15/09/2024 00:00;101;41;3;Centro-Oeste;DF;Varejo;24;111,93;0,11;2686,32;2390,82
20445;23/10/2024 00:00;212;43;10;Sul;SC;Distribuidor;8;164,93;0,11;1319,44;1174,3
20446;05/11/2024 00:00;69;58;3;Sudeste;SP;Hospitalar;6;85,76;0,07;514,56;478,54
20447;19/07/2024 00:00;200;27;21;Norte;AP;Hospitalar;16;17,92;0,08;286,72;263,78
20448;13/10/2024 00:00;107;49;5;Sudeste;SP;Hospitalar;7;122,51;0;857,57;857,57
20449;13/10/2024 00:00;161;55;7;Sul;SC;Varejo;11;88,72;0,01;975,92;966,16
20450;04/09/2024 00:00;73;21;13;Nordeste;RN;Varejo;9;125,48;0,15;1129,32;959,92
20451;12/06/2024 00:00;100;41;25;Norte;AP;Varejo;9;102,45;0,12;922,05;811,4
20452;06/09/2024 00:00;13;41;16;Norte;AM;Varejo;15;118;0,14;1770;1522,2
20453;23/08/2024 00:00;206;39;3;Sul;PR;Varejo;4;111,31;0,04;445,24;427,43
20454;26/04/2024 00:00;127;55;4;Centro-Oeste;GO;Distribuidor;21;77,53;0;1628,13;1628,13
20455;05/06/2024 00:00;89;59;3;Nordeste;PB;Hospitalar;18;47,45;0,1;854,1;768,69
20456;28/04/2024 00:00;89;15;14;Nordeste;PB;Hospitalar;9;28,88;0,21;259,92;205,34
20457;14/12/2024 00:00;33;37;1;Sul;SC;Hospitalar;11;118,91;0,03;1308,01;1268,77
20458;11/04/2024 00:00;151;31;14;Sudeste;SP;Hospitalar;19;150,74;0,07;2864,06;2663,58
20459;01/03/2024 00:00;200;20;19;Norte;AP;Hospitalar;9;53,85;0,09;484,65;441,03
20460;04/10/2024 00:00;111;6;14;Centro-Oeste;MS;Varejo;6;93,05;0,11;558,3;496,89
20461;01/08/2024 00:00;123;15;7;Sudeste;RJ;Varejo;4;32,72;0,09;130,88;119,1
20462;31/10/2024 00:00;92;46;17;Centro-Oeste;DF;Varejo;42;162,69;0,09;6832,98;6218,01
20463;27/04/2024 00:00;87;58;19;Sul;RS;Varejo;17;87,39;0,11;1485,63;1322,21
20464;09/07/2024 00:00;125;16;17;Nordeste;CE;Varejo;32;70,74;0,11;2263,68;2014,68
20465;08/09/2024 00:00;182;19;7;Sudeste;MG;Varejo;5;16,75;0,12;83,75;73,7
20466;01/03/2024 00:00;159;39;14;Sul;RS;Hospitalar;6;144,1;0,11;864,6;769,49
20467;21/04/2024 00:00;176;11;1;Sudeste;SP;Varejo;14;109,95;0,03;1539,3;1493,12
20468;23/05/2024 00:00;188;45;11;Sul;RS;Varejo;10;148,34;0,05;1483,4;1409,23
20469;18/06/2024 00:00;54;42;11;Nordeste;RN;Hospitalar;18;83,57;0,05;1504,26;1429,05
20470;29/06/2024 00:00;13;23;3;Norte;AM;Varejo;10;56,58;0,02;565,8;554,48
20471;15/04/2024 00:00;124;2;18;Nordeste;PE;Varejo;2;83,61;0,11;167,22;148,83
20472;05/06/2024 00:00;71;31;3;Sudeste;MG;Distribuidor;70;149,15;0,02;10440,5;10231,69
20473;15/11/2024 00:00;117;17;8;Sul;PR;Varejo;14;104,1;0;1457,4;1457,4
20474;12/06/2024 00:00;159;52;9;Sul;RS;Hospitalar;5;133,01;0,06;665,05;625,15
20475;06/02/2024 00:00;105;17;20;Nordeste;MA;Hospitalar;15;93,15;0,04;1397,25;1341,36
20476;18/12/2024 00:00;43;43;8;Sudeste;ES;Varejo;11;165,24;0,12;1817,64;1599,52
20477;22/08/2024 00:00;34;2;21;Sudeste;MG;Varejo;10;102,66;0,07;1026,6;954,74
20478;08/02/2024 00:00;197;41;5;Sul;SC;Varejo;12;131,2;0,17;1574,4;1306,75
20479;07/04/2024 00:00;174;20;20;Norte;AM;Varejo;15;53,1;0,13;796,5;692,96
20480;18/08/2024 00:00;118;18;8;Nordeste;MA;Varejo;4;98,06;0,1;392,24;353,02
20481;14/12/2024 00:00;97;24;20;Norte;RO;Varejo;11;93,16;0,11;1024,76;912,04
20482;04/06/2024 00:00;197;39;3;Sul;SC;Varejo;14;116,92;0,08;1636,88;1505,93
20483;28/01/2024 00:00;125;58;20;Nordeste;CE;Varejo;6;83,77;0,19;502,62;407,12
20484;27/06/2024 00:00;179;42;8;Centro-Oeste;DF;Varejo;7;68,92;0,06;482,44;453,49
20485;05/06/2024 00:00;84;60;9;Sudeste;SP;Varejo;14;119,48;0,05;1672,72;1589,08
20486;06/06/2024 00:00;16;56;2;Norte;PA;Distribuidor;4;138,03;0,08;552,12;507,95
20487;22/02/2024 00:00;114;45;22;Sul;SC;Varejo;5;150,85;0,08;754,25;693,91
20488;11/04/2024 00:00;148;30;3;Sudeste;RJ;Varejo;6;124,32;0,13;745,92;648,95
20489;19/09/2024 00:00;41;34;17;Centro-Oeste;MS;Varejo;18;140,42;0,11;2527,56;2249,53
20490;14/01/2024 00:00;63;58;23;Centro-Oeste;MS;Varejo;3;82,93;0,06;248,79;233,86
20491;29/05/2024 00:00;97;8;4;Norte;RO;Varejo;2;114,74;0,1;229,48;206,53
20492;26/01/2024 00:00;141;59;5;Nordeste;CE;Hospitalar;12;46,4;0,14;556,8;478,85
20493;14/04/2024 00:00;73;29;12;Nordeste;RN;Varejo;4;166,08;0,1;664,32;597,89
20494;22/08/2024 00:00;71;14;14;Sudeste;MG;Distribuidor;13;146,26;0,06;1901,38;1787,3
20495;03/02/2024 00:00;158;32;7;Nordeste;AL;Varejo;9;116,05;0,14;1044,45;898,23
20496;14/06/2024 00:00;118;25;24;Nordeste;MA;Varejo;10;160,82;0,1;1608,2;1447,38
20497;19/11/2024 00:00;152;27;5;Norte;AM;Distribuidor;23;18,6;0,14;427,8;367,91
20498;24/10/2024 00:00;204;6;13;Nordeste;SE;Varejo;14;80,19;0,05;1122,66;1066,53
20499;08/09/2024 00:00;126;16;12;Norte;PA;Varejo;9;62,11;0,07;558,99;519,86
20500;19/11/2024 00:00;30;1;16;Centro-Oeste;DF;Varejo;11;144,68;0;1591,48;1591,48
20501;24/10/2024 00:00;145;34;1;Centro-Oeste;MT;Varejo;10;120,07;0;1200,7;1200,7
20502;23/04/2024 00:00;196;39;18;Sul;RS;Hospitalar;10;127,84;0;1278,4;1278,4
20503;27/12/2024 00:00;53;53;21;Nordeste;BA;Varejo;28;109,11;0,12;3055,08;2688,47
20504;27/12/2024 00:00;214;19;18;Norte;RO;Varejo;5;16,22;0,1;81,1;72,99
20505;14/07/2024 00:00;81;58;18;Sul;RS;Varejo;3;85,72;0,01;257,16;254,59
20506;21/05/2024 00:00;100;37;5;Norte;AP;Varejo;17;131,66;0,15;2238,22;1902,49
20507;27/08/2024 00:00;159;50;23;Sul;RS;Hospitalar;8;112,05;0,02;896,4;878,47
20508;02/12/2024 00:00;24;6;24;Sudeste;MG;Distribuidor;6;91,16;0,12;546,96;481,32
20509;11/11/2024 00:00;215;11;11;Sul;SC;Distribuidor;5;107,7;0,18;538,5;441,57
20510;17/06/2024 00:00;85;1;25;Centro-Oeste;GO;Hospitalar;10;132,83;0,07;1328,3;1235,32
20511;20/12/2024 00:00;142;26;16;Sudeste;MG;Varejo;2;49,47;0,09;98,94;90,04
20512;08/06/2024 00:00;88;18;11;Nordeste;PI;Varejo;9;114,7;0,06;1032,3;970,36
20513;27/03/2024 00:00;205;48;8;Sul;SC;Varejo;6;78,09;0;468,54;468,54
20514;17/03/2024 00:00;111;3;15;Centro-Oeste;MS;Varejo;3;148,52;0,06;445,56;418,83
20515;22/05/2024 00:00;89;35;15;Nordeste;PB;Hospitalar;8;55,74;0,13;445,92;387,95
20516;17/04/2024 00:00;181;42;25;Sul;SC;Hospitalar;11;69,35;0;762,85;762,85
20517;06/11/2024 00:00;200;3;2;Norte;AP;Hospitalar;12;142,21;0,06;1706,52;1604,13
20518;16/08/2024 00:00;197;46;2;Sul;SC;Varejo;15;174,28;0,13;2614,2;2274,35
20519;17/04/2024 00:00;90;37;18;Centro-Oeste;DF;Varejo;4;118,93;0,17;475,72;394,85
20520;11/05/2024 00:00;132;11;12;Nordeste;PE;Varejo;4;105,73;0;422,92;422,92
20521;26/06/2024 00:00;9;31;11;Sudeste;SP;Distribuidor;6;149,51;0,05;897,06;852,21
20522;13/09/2024 00:00;50;13;22;Sul;PR;Varejo;6;183,17;0,01;1099,02;1088,03
20523;05/05/2024 00:00;171;30;24;Nordeste;MA;Hospitalar;12;132,72;0,07;1592,64;1481,16
20524;09/02/2024 00:00;209;18;20;Norte;AP;Varejo;2;109,16;0,05;218,32;207,4
20525;09/04/2024 00:00;2;18;15;Centro-Oeste;DF;Hospitalar;8;106,61;0,1;852,88;767,59
20526;10/04/2024 00:00;43;11;3;Sudeste;ES;Varejo;6;116,61;0,17;699,66;580,72
20527;28/08/2024 00:00;113;37;24;Centro-Oeste;MT;Varejo;20;135,46;0,07;2709,2;2519,56
20528;17/12/2024 00:00;208;16;16;Sul;PR;Varejo;8;63,87;0,12;510,96;449,64
20529;19/06/2024 00:00;75;28;14;Nordeste;MA;Hospitalar;9;69,07;0;621,63;621,63
20530;09/07/2024 00:00;183;54;16;Norte;PA;Distribuidor;8;107,22;0,05;857,76;814,87
20531;28/01/2024 00:00;138;56;12;Sul;RS;Varejo;14;138,02;0,05;1932,28;1835,67
20532;27/08/2024 00:00;146;14;5;Sul;SC;Varejo;9;132,87;0,12;1195,83;1052,33
20533;28/01/2024 00:00;75;38;22;Nordeste;MA;Hospitalar;4;182,06;0,02;728,24;713,68
20534;13/12/2024 00:00;176;17;21;Sudeste;SP;Varejo;12;90,9;0,1;1090,8;981,72
20535;07/03/2024 00:00;67;40;21;Nordeste;PE;Varejo;5;38,54;0,04;192,7;184,99
20536;15/05/2024 00:00;57;39;7;Nordeste;PI;Varejo;33;124,47;0,07;4107,51;3819,98
20537;23/03/2024 00:00;186;37;15;Nordeste;PE;Varejo;7;125,02;0,1;875,14;787,63
20538;06/03/2024 00:00;173;55;24;Sudeste;RJ;Varejo;11;83,01;0,05;913,11;867,45
20539;02/03/2024 00:00;146;56;13;Sul;SC;Varejo;5;132,22;0,06;661,1;621,43
20540;14/10/2024 00:00;208;2;19;Sul;PR;Varejo;13;87,81;0,08;1141,53;1050,21
20541;07/04/2024 00:00;34;43;25;Sudeste;MG;Varejo;6;158,72;0;952,32;952,32
20542;04/01/2024 00:00;86;9;2;Sudeste;MG;Distribuidor;15;150,04;0,06;2250,6;2115,56
20543;09/05/2024 00:00;212;20;25;Sul;SC;Distribuidor;18;41;0,08;738;678,96
20544;31/03/2024 00:00;34;5;13;Sudeste;MG;Varejo;10;77,59;0;775,9;775,9
20545;03/08/2024 00:00;156;35;6;Sudeste;MG;Varejo;5;62,75;0,1;313,75;282,38
20546;08/01/2024 00:00;200;8;11;Norte;AP;Hospitalar;9;104,83;0,09;943,47;858,56
20547;07/06/2024 00:00;56;14;6;Nordeste;PE;Varejo;4;131,56;0,1;526,24;473,62
20548;12/09/2024 00:00;99;55;7;Nordeste;PI;Varejo;14;99,83;0;1397,62;1397,62
20549;17/10/2024 00:00;183;60;11;Norte;PA;Distribuidor;16;107,8;0;1724,8;1724,8
20550;05/03/2024 00:00;190;7;20;Sudeste;SP;Varejo;19;50,44;0,03;958,36;929,61
20551;04/06/2024 00:00;100;50;7;Norte;AP;Varejo;7;115,85;0,07;810,95;754,18
20552;23/01/2024 00:00;60;36;8;Nordeste;CE;Varejo;46;27,56;0,03;1267,76;1229,73
20553;12/11/2024 00:00;172;14;13;Centro-Oeste;MT;Hospitalar;6;140,11;0,11;840,66;748,19
20554;03/11/2024 00:00;182;8;16;Sudeste;MG;Varejo;7;103,93;0,04;727,51;698,41
20555;17/04/2024 00:00;127;30;4;Centro-Oeste;GO;Distribuidor;6;139,05;0,17;834,3;692,47
20556;15/06/2024 00:00;74;41;1;Centro-Oeste;MT;Hospitalar;4;108,89;0,09;435,56;396,36
20557;03/07/2024 00:00;154;12;17;Sul;PR;Varejo;6;135,26;0,14;811,56;697,94
20558;29/10/2024 00:00;218;56;23;Nordeste;CE;Varejo;15;132,72;0,03;1990,8;1931,08
20559;18/02/2024 00:00;130;27;23;Nordeste;MA;Varejo;4;17,61;0,08;70,44;64,8
20560;05/03/2024 00:00;97;15;22;Norte;RO;Varejo;28;30,17;0;844,76;844,76
20561;18/05/2024 00:00;210;10;21;Sul;RS;Varejo;4;161,6;0,13;646,4;562,37
20562;09/10/2024 00:00;44;40;23;Sudeste;SP;Varejo;7;38,95;0,13;272,65;237,21
20563;19/03/2024 00:00;185;26;7;Sul;PR;Varejo;44;47,43;0,06;2086,92;1961,7
20564;16/01/2024 00:00;56;19;25;Nordeste;PE;Varejo;6;18,36;0,08;110,16;101,35
20565;03/04/2024 00:00;47;54;8;Sul;RS;Hospitalar;2;98,76;0,12;197,52;173,82
20566;28/10/2024 00:00;205;48;12;Sul;SC;Varejo;8;74,24;0,09;593,92;540,47
20567;23/11/2024 00:00;36;44;14;Norte;AC;Distribuidor;17;46,43;0,09;789,31;718,27
20568;04/07/2024 00:00;20;7;8;Nordeste;CE;Distribuidor;7;62,87;0,07;440,09;409,28
20569;31/01/2024 00:00;100;49;2;Norte;AP;Varejo;5;143,36;0,14;716,8;616,45
20570;25/10/2024 00:00;48;14;6;Sul;RS;Hospitalar;9;119,76;0,18;1077,84;883,83
20571;04/11/2024 00:00;144;25;1;Norte;AC;Varejo;28;161,52;0;4522,56;4522,56
20572;20/06/2024 00:00;1;34;5;Sul;RS;Varejo;40;126,54;0,02;5061,6;4960,37
20573;11/03/2024 00:00;2;36;16;Centro-Oeste;DF;Hospitalar;8;30;0,05;240;228
20574;15/04/2024 00:00;46;55;1;Nordeste;PB;Varejo;9;89,68;0,1;807,12;726,41
20575;09/10/2024 00:00;183;53;11;Norte;PA;Distribuidor;9;116,92;0,07;1052,28;978,62
20576;03/05/2024 00:00;36;38;18;Norte;AC;Distribuidor;13;149,11;0,06;1938,43;1822,12
20577;23/04/2024 00:00;163;57;20;Nordeste;CE;Varejo;8;82,35;0,12;658,8;579,74
20578;26/06/2024 00:00;179;39;10;Centro-Oeste;DF;Varejo;2;127,74;0,08;255,48;235,04
20579;02/07/2024 00:00;43;45;15;Sudeste;ES;Varejo;6;165,75;0,12;994,5;875,16
20580;10/04/2024 00:00;159;36;14;Sul;RS;Hospitalar;24;27,18;0,04;652,32;626,23
20581;06/01/2024 00:00;86;5;8;Sudeste;MG;Distribuidor;6;75,13;0,08;450,78;414,72
20582;27/10/2024 00:00;125;40;25;Nordeste;CE;Varejo;5;42,58;0;212,9;212,9
20583;26/02/2024 00:00;92;6;1;Centro-Oeste;DF;Varejo;6;90,14;0,09;540,84;492,16
20584;11/09/2024 00:00;11;44;2;Norte;AP;Varejo;11;53,34;0,03;586,74;569,14
20585;14/11/2024 00:00;201;60;15;Centro-Oeste;DF;Varejo;14;123,69;0,04;1731,66;1662,39
20586;26/04/2024 00:00;195;23;7;Sudeste;MG;Hospitalar;21;48,49;0,05;1018,29;967,38
20587;12/05/2024 00:00;34;11;21;Sudeste;MG;Varejo;7;112,4;0,04;786,8;755,33
20588;23/08/2024 00:00;168;41;2;Centro-Oeste;MT;Distribuidor;8;125,57;0,01;1004,56;994,51
20589;01/12/2024 00:00;179;57;5;Centro-Oeste;DF;Varejo;9;60,79;0,1;547,11;492,4
20590;23/04/2024 00:00;106;20;23;Norte;PA;Hospitalar;6;46,65;0;279,9;279,9
20591;20/01/2024 00:00;95;41;2;Nordeste;MA;Varejo;13;115,38;0,09;1499,94;1364,95
20592;06/04/2024 00:00;200;33;7;Norte;AP;Hospitalar;9;122,62;0,04;1103,58;1059,44
20593;05/08/2024 00:00;189;20;6;Sul;RS;Varejo;9;49,3;0,1;443,7;399,33
20594;01/01/2024 00:00;159;46;9;Sul;RS;Hospitalar;16;199,27;0,17;3188,32;2646,31
20595;18/07/2024 00:00;89;2;20;Nordeste;PB;Hospitalar;2;85,1;0,1;170,2;153,18
20596;12/12/2024 00:00;98;13;10;Sudeste;ES;Hospitalar;10;179,52;0;1795,2;1795,2
20597;29/01/2024 00:00;39;15;22;Sudeste;SP;Varejo;9;36,74;0,09;330,66;300,9
20598;30/04/2024 00:00;147;33;12;Sudeste;RJ;Varejo;5;124,58;0,15;622,9;529,46
20599;01/01/2024 00:00;100;18;21;Norte;AP;Varejo;13;113,22;0,07;1471,86;1368,83
20600;14/09/2024 00:00;92;16;23;Centro-Oeste;DF;Varejo;3;71,53;0,03;214,59;208,15
20601;31/05/2024 00:00;61;55;6;Sudeste;ES;Hospitalar;13;82,97;0,11;1078,61;959,96
20602;22/09/2024 00:00;32;60;3;Nordeste;CE;Varejo;4;109,85;0,15;439,4;373,49
20603;31/12/2024 00:00;147;41;6;Sudeste;RJ;Varejo;8;109,16;0,15;873,28;742,29
20604;12/04/2024 00:00;87;59;18;Sul;RS;Varejo;11;56,18;0,01;617,98;611,8
20605;23/10/2024 00:00;102;20;10;Nordeste;AL;Varejo;5;58,91;0,04;294,55;282,77
20606;03/11/2024 00:00;180;31;8;Centro-Oeste;DF;Distribuidor;8;143,66;0,15;1149,28;976,89
20607;19/05/2024 00:00;179;46;6;Centro-Oeste;DF;Varejo;23;166,31;0;3825,13;3825,13
20608;06/04/2024 00:00;49;24;4;Sudeste;RJ;Hospitalar;8;104,56;0,08;836,48;769,56
20609;03/02/2024 00:00;153;43;4;Nordeste;MA;Varejo;42;149,73;0,11;6288,66;5596,91
20610;13/06/2024 00:00;220;14;4;Nordeste;PI;Varejo;6;130,4;0;782,4;782,4
20611;23/11/2024 00:00;101;24;3;Centro-Oeste;DF;Varejo;27;92,89;0,09;2508,03;2282,31
20612;24/09/2024 00:00;54;49;14;Nordeste;RN;Hospitalar;14;133,95;0,12;1875,3;1650,26
20613;04/02/2024 00:00;206;14;5;Sul;PR;Varejo;7;125,6;0;879,2;879,2
20614;27/11/2024 00:00;180;26;15;Centro-Oeste;DF;Distribuidor;6;61,37;0,11;368,22;327,72
20615;23/03/2024 00:00;193;34;24;Sudeste;ES;Varejo;15;119,74;0,05;1796,1;1706,29
20616;08/01/2024 00:00;51;38;24;Centro-Oeste;DF;Distribuidor;11;162,95;0,11;1792,45;1595,28
